rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,rec_11,rec_12,rec_13,rec_14,rec_15
0.9085149463685135,-0.2284659599103307,-0.24000131552140108,0.1318499381964931,-0.5535088181405358,-0.7452869891418563,-0.17991239416371213,-0.017400932524381848,0.003488247101144937,0.12831001530528421,0.13041270559842083,0.12271657254421738,0.1461523403447272,0.04224086145576172,-0.07395583958261807
0.9176106440679547,-0.45513991302041745,-0.7893582786132447,-0.08671366300795608,-0.17730885007947786,-0.4149360737914467,0.03476637689799812,0.43991720708895016,0.2898037291325886,0.05550802412097258,-0.04932826323470133,-0.12806335227344587,-0.1676457242400243,0.0051096341855968045,0.0975291175103846
0.926850354017298,-0.5713342213478395,-1.1568189223768996,-0.29169825046290104,0.3895005671668906,0.3532641132700825,0.07439573387534287,0.023597558647515726,-0.04133639086581157,-0.1320607874773842,-0.04852139994757931,0.06195835072866087,0.17046729470032815,-0.07549218768295209,-0.11453437483171186
0.9358437914025004,-0.5467250808622882,-1.2478141026476084,-0.4516571055636109,0.5816325325048657,0.7581046880498415,0.012341071733139296,-0.4253270885628458,-0.26764070899281656,0.0393679182278738,0.05567064099904531,0.03402078538063973,-0.16332212139240826,0.13875800117319764,0.11309044608813326
0.9442004377472911,-0.3788241904246147,-1.0324386610233391,-0.5038110467516909,0.1803835031542013,0.36792067578270876,0.050684889316533595,-0.02363392461454806,0.06825983596487083,0.07137107178365709,0.01696054431491823,-0.10678238833439661,0.16026904538481698,-0.16550512369597928,-0.08393894019094358
0.9518007844334891,-0.094214536724493,-0.5524973539115172,-0.3773233143368684,-0.45931412498241336,-0.42616853827856244,0.03550246867394202,0.421328625821031,0.23424501850963353,-0.06959654362940733,-0.07644956308237844,0.1211178040341617,-0.1733080207486237,0.1359624923198202,0.024911442358209572
0.9577136944651957,0.25540892961925094,0.08348006091209238,-0.052451583196671724,-0.723302578292014,-0.7921203270048218,-0.15777268711691833,0.027147042178307233,-0.09245074177382691,0.00040162961243405684,0.05506220863060782,-0.07048881623422228,0.20550659529329168,-0.05164077933945424,0.05713511408138062
0.9597798294151175,0.6035131520986335,0.7187684934252158,0.39173454976069755,-0.31741837307089243,-0.3082188306198379,-0.20515497460050428,-0.42123831380958837,-0.22970643036483968,0.03593640083444102,0.006424301928033349,-0.022588339247843887,-0.2489323167013883,-0.06678350835624745,-0.14705915183460844
0.9502882827387822,0.8776519180329839,1.1778888955142963,0.7621924520565458,0.4276085891985584,0.5328217301571258,0.1301855192159539,-0.041649615823254764,0.11782328770737653,-0.031717288874516324,-0.02343101937567539,0.11359022481171929,0.2883471875221558,0.1816484056968118,0.22476644708997004
0.8949472344813609,1.0095416557192358,1.2964827739614884,0.8151765432665997,0.8270652090406894,0.7809431320358112,0.36923200118685967,0.39962150773017086,0.19801797163722432,-0.0028510623540651055,-0.03182271253865883,-0.16145819977473388,-0.30880142263445265,-0.25360048065578433,-0.2712881076550164
0.7930011630249949,0.9746722044451405,1.0518611257840405,0.4983121076465048,0.5263796521231882,0.24648793584876966,0.09619175097493184,0.09942688211400866,-0.04451450077497402,0.0825586431200816,0.10587594722434805,0.1485071851517969,0.3028807017389256,0.2606870083734764,0.2746372131028477
0.6486980884611112,0.7832256617684945,0.5437459696687515,-0.060872274654303546,-0.20054158010892517,-0.4752880209215679,-0.3627042178518123,-0.36719345718616153,-0.21079496126797193,-0.10494763051589269,-0.09737494162560839,-0.07328608228491436,-0.27352385225980036,-0.19575569988119573,-0.23274491866158006
0.515129579105492,0.4908083508845778,-0.006505745524556724,-0.5517775404205647,-0.6966224832511336,-0.5799787036105754,-0.27110824112258747,-0.11538276376527344,0.06354976918222678,0.017556194944524383,0.007643404456698044,-0.029861642753199455,0.23260896876134166,0.08266680840012712,0.15533812107520847
0.4039859289301256,0.15547859186776627,-0.44558458532367856,-0.7605587251224386,-0.5966765886545867,-0.12758166101774032,0.20650043288615005,0.2917746071344239,0.1603438471814872,0.08288558606823286,0.0616595751251271,0.10255323604609078,-0.19485033316998174,0.03472949434966462,-0.06126450657275744
0.3058231840872786,-0.15794729224563012,-0.7024452678273486,-0.5965374168206438,-0.07403078307319365,0.3446392974039742,0.33176299917282126,0.1334657537187534,-0.07343592264871387,-0.07421539376417176,-0.04418337941601792,-0.10321859113155901,0.17032427096525168,-0.1212003360777652,-0.02819668918067273
0.2075896386760969,-0.40098210202665235,-0.7630908168080868,-0.16946659550983237,0.4038312191720925,0.39673693241781927,-0.03714822453113888,-0.21569196932351523,-0.12715394369713365,-0.028389521549961414,-0.03406196674175515,0.038440146974748214,-0.16016264541349623,0.15925227761636246,0.09610907624624505
0.1097908200968004,-0.5514479586992118,-0.6445811822214608,0.2655848987934805,0.5006209754660477,0.045765210176001575,-0.29033632504694123,-0.14446576077448064,0.09399023810660068,0.08038665082056323,0.09296514172683008,0.0409028366069547,0.15714685783146215,-0.14892549019492846,-0.133791089030806
0.012104556083621399,-0.6049872322272428,-0.4054933310298504,0.4904933727589509,0.22927788467748475,-0.28823011079473,-0.09620201633500111,0.14065666628973142,0.07991885580948699,-0.02182968367935371,-0.07790015007260237,-0.08256904592507089,-0.15095249264050756,0.10461490180966955,0.1411335915877108
-0.0850156322488789,-0.57265780571621,-0.12569230018791114,0.4373731634551671,-0.12729368972233487,-0.2718937015522242,0.18987786315936855,0.13243631141885812,-0.0883412811959937,-0.058407740050678766,0.009168637765914546,0.06682879170427417,0.13462675945007085,-0.04786061033122595,-0.12489635536662043
-0.18102954128060406,-0.47757215373498085,0.11438980555630975,0.19577091081802867,-0.29467765567836807,0.008772478837268661,0.16069748087969718,-0.07625729144210691,-0.04908700611573036,0.050372741963364866,0.044825245684381815,-0.014593493427735376,-0.10802161870377064,-0.0013542497163499553,0.09540446032167864
-0.2754447731839235,-0.349594456878356,0.2562086300179936,-0.06877583549766407,-0.21492958661182596,0.21142152316497326,-0.06372621813536947,-0.1024743692845537,0.08102281461593204,0.026399472751878084,-0.0378745294686275,-0.034944612936220386,0.07666549962166742,0.03096153683780734,-0.0630390929567661
-0.36728809613701385,-0.2190576160376842,0.2794148123944162,-0.22190830797601252,-0.03156454785966349,0.1507353904018203,-0.1459304168769154,0.0289287537226906,0.019738791551546696,-0.054025109185701733,-0.013320546309136962,0.05604174255973041,-0.047703288753052187,-0.038962661001553184,0.03556920441605513
-0.45475803071911297,-0.11002009971395547,0.20751997753134674,-0.22392150340334935,0.08722277423784616,-0.02849062320128901,-0.04203902215670104,0.06335539594884412,-0.06633501892927388,-0.003625773304237012,0.05206379100949872,-0.04865964264345283,0.026038312410673062,0.030200862244911968,-0.01672893138555506
-0.5323130614340814,-0.03692077728711314,0.09726356696953094,-0.13134027628040457,0.0913116613517011,-0.09914725763847629,0.04597861469297903,-0.0014498974881402523,-0.025934684008694548,0.05007205169214187,-0.049909757231973544,0.028162624311914682,-0.012928632781678216,-0.015358884037548159,0.006339638191084042
-0.5824535513361079,-0.004072059421983034,0.015293359277020116,-0.04736711676489934,0.04337641914133679,-0.060314270301886866,0.046935503890136364,-0.033908860592774044,0.052793487648592215,-0.029116941280069676,0.01760738877471219,-0.01247756541410435,0.00669757815654724,0.002044212233917474,-0.0019922457682931037
-0.6072906105013096,0.001570498952445049,-0.02055765937714615,-0.010334824723764291,0.0010298379275411917,0.0001536627472157911,0.008725798588574031,0.004034934459332155,-0.003937673704279785,0.0012382532059647608,0.006372637697427395,0.009420191360547425,-0.004751221743873154,0.003616868051504976,0.0007249314284904381
-0.6104012550364379,-0.006201772635801509,-0.017509997094656133,-0.01740153721721493,-0.014030431849680372,-0.009183507459750417,0.0023863429225213693,0.004141804318690221,-0.0020765527789519287,-0.002553057893901539,-0.007521615019531263,-0.009754853953879684,0.005041259221985532,-0.002006993079932509,-9.169520531427754e-05
-0.6129029978020165,-0.012263878128972425,-0.008915042908652885,-0.015937684158784115,-0.018447310696741673,-0.009333393604658154,-0.009740265131520489,-0.002549934714322258,0.004770945140633324,0.0008286233634167889,0.0016631427335358194,0.002954394424023851,-0.006467562444094414,-0.0007259124627244627,-0.0008230430193205895
-0.6147479527540192,-0.016926674167369628,0.0019347247002513715,-0.004979235184495148,-0.009361521711272034,-0.0003549191386461134,-0.008230072146360824,-0.006965579179678333,-1.3589876774264727e-05,0.0025983823346183003,0.00579864665338251,0.006351672019935503,0.008184377862588226,0.0032464352636479574,0.0016189290464468692
-0.6165211912958954,-0.02073892846740581,0.010183962947406817,0.010701960861407367,0.005148405337129195,0.008879721697108952,0.005287588786928444,0.00014370997642945663,-0.007205147659530953,-0.003632443147295624,-0.00911554149583339,-0.011611417257093694,-0.009081619987035505,-0.004502507714926036,-0.001938522423329867
-0.6185019996764913,-0.02378577212208489,0.012051619111367854,0.024092484716216944,0.013835659872343736,0.01151523637850399,0.010502696154307578,0.009982472668520708,0.0027552471053767114,0.0006553131833755139,0.005626237297835231,0.00917805479969247,0.008511383916381033,0.003777298425143007,0.0016265360957029057
-0.621259561012732,-0.026273205172085524,0.00567946879149959,0.026365858751718062,0.01098120995862801,0.0017967850199561179,-0.0016468935669330137,0.0017984004825506855,0.006110516560426648,0.0026323260960707815,0.0014709268006000342,-0.000986296387273501,-0.006724120831927554,-0.0013689289988215107,-0.0008117966964536644
-0.6239299976456056,-0.027447804585532313,-0.006177315472068374,0.01584955561794729,0.0015206104832320468,-0.00967428033005385,-0.010715495000365989,-0.011168648369859873,-0.003873005339461305,-0.0014685714311750268,-0.0063548046554347615,-0.006946188433819378,0.004678653255278263,-0.0016508809270948616,-0.00014027824505008458
-0.6259344994690283,-0.02615757794369665,-0.01898746667182629,-0.0021207950984331045,-0.006094656691773117,-0.009376321786784738,-0.002594481932126925,-0.0035480529598697894,-0.006187151735763478,-0.0014080249646473341,0.0051910279512969405,0.00946604740379149,-0.0033952171979299466,0.003840030423470894,0.0008124545458823922
-0.6272750369441373,-0.021712680665693245,-0.028300565918238433,-0.019668284916004145,-0.007807558645489512,0.0005960006283215626,0.008270902700229042,0.011281641913676388,0.00429988970197774,0.0008035417920367643,0.0003154492876529781,-0.005741744493258338,0.0033144172200116947,-0.004295840631257943,-0.0009094054744736479
-0.6279688283176869,-0.013925194085647703,-0.03055523494724065,-0.029085573298890752,-0.005551154544879852,0.007892216125087092,0.004195127558836812,0.005228368916594664,0.005564275452607296,0.0015425417864505003,-0.005613567233863847,-0.0009184012708015099,-0.004118123296866154,0.00276951284286074,0.00036887669670670163
-0.6280261390156354,-0.003258804330222609,-0.024063488380973528,-0.026204564072516163,-0.003110498632283203,0.004905665265009181,-0.007180708175609277,-0.011013737823231269,-0.005854553977450109,-0.0007300882458670444,0.006409739784760291,0.005860701218030173,0.005018017118499579,-2.412736336322169e-05,0.0006106063448103092
-0.6275458541183047,0.009097342363281939,-0.009619976859355029,-0.012303614392796931,-0.0015384949273714546,-0.00342027566084038,-0.0069721601502249295,-0.0069073272419091164,-0.006179773415459095,-0.0024328210797450894,-0.002581356296564493,-0.006435231708818241,-0.005287862808753536,-0.00277253233615623,-0.0016516275083463558
-0.6260087438024353,0.02103836832919183,0.010362252598607754,0.005445796144837078,0.0016145232242411726,-0.008445076843125596,0.005229386221665244,0.00947707538370862,0.00904785447722336,0.0012318189009987864,-0.0023918518599251814,0.0030480760952069476,0.004676185902536878,0.004451428765545912,0.002316783335469421
-0.6247242359141212,0.030255117159154556,0.02945499648078074,0.018896467676096255,0.005844741131905143,-0.004852427916328498,0.007128083537123865,0.008189886247467169,0.002491539129617118,0.003621241217109098,0.003827583100342984,0.0015434056612821487,-0.0035051386344811643,-0.004588747169092144,-0.0022619262564774942
-0.6243069587571703,0.035056815276906475,0.04161351016872363,0.02370205420017374,0.008081704145881807,0.005117325596394149,-0.0035662515012662064,-0.006970033392248359,-0.009805264609675289,-0.00312919383980814,-0.0008894485780636383,-0.004291527591407215,0.0023824282176742122,0.0033360957160012204,0.0013623930397206354
-0.6249291035075554,0.034582674281370664,0.04286536875608325,0.01979328005588843,0.005102686807620291,0.011323463076633889,-0.006697638144405609,-0.008778943865809281,0.0016982328864048,-0.003767181760701185,-0.0024840815046687057,0.003974679633588162,-0.0017670073288896854,-0.0011193077414485871,0.00023864466818630057
-0.6268885248267452,0.028964522557456785,0.032279292995990395,0.010369896636675183,-0.0024634453976721963,0.00648636061197048,0.003742393986370317,0.0043557137459428975,0.009459105716930183,0.006632786046711656,0.002565824372763752,-0.0014488073358197725,0.0017129618661669717,-0.0014073794134050696,-0.00215011118918265
-0.6301318102626324,0.019203700670167342,0.012845991116000766,-0.0007664593675363506,-0.008924874104225182,-0.005966388527064899,0.008817240993332668,0.008574341040640253,-0.004950292559695981,0.0008237248768141692,0.00012277560725273683,-0.0013451302740843014,-0.0019210978574784763,0.003615037321095221,0.003847400846319268
-0.6335483788102164,0.007019835821906577,-0.008680566382776207,-0.010585492264264253,-0.007596823466816603,-0.013481360176453813,-0.0013281250751991062,-0.001814071022958621,-0.006478612092759853,-0.009334458086858208,-0.0011529217950874747,0.0026070662654574554,0.002031234849514541,-0.004815671463183521,-0.004857049661685606
-0.6362757988011161,-0.005355339099731493,-0.025420915533283826,-0.016435674566500413,0.0013707162976626217,-0.005739539343990544,-0.010960771418133484,-0.007148899167079794,0.005903707948161316,0.00613989177383809,-0.0014297759028779186,-0.0015590386843830734,-0.0018941370739157888,0.004653127478439107,0.0049241734138786705
-0.6378925716561554,-0.01621195767325441,-0.03308590001778082,-0.01847973560556402,0.009473748638678755,0.007720476358231492,-0.0038966537196248713,-0.001343444505268122,0.0028110150781748135,0.005866245123318004,0.003637610400383881,-0.0011221327802093816,0.0016559818203487771,-0.003446550212955702,-0.0040779331343341226
-0.638244002030096,-0.0243660972441749,-0.030644520652409826,-0.0168242659084781,0.00809113368037818,0.011491573176854482,0.009800364756809708,0.004942968331869843,-0.006083100580531987,-0.01118536860885596,-0.0011481861529632517,0.003290363767516125,-0.001609988346904254,0.0017197145544899154,0.0025449035290892727
-0.6373573746448219,-0.029551430885142577,-0.01972993126658209,-0.011591920554041157,-0.0020670386182936643,0.001038375266015125,0.008985545413133272,0.0035014734205872995,0.0005096302729363895,0.0012721425010663709,-0.004445386067655135,-0.0029627201788906205,0.0019195235692848667,5.368066880479719e-05,-0.000643077320081454
-0.6351700881560617,-0.03229393978048323,-0.00402648549833826,-0.0033412917710241856,-0.011384704886829149,-0.012498740085049493,-0.0061104239310656025,-0.0024843191815728757,0.004864193986785084,0.011317889663699265,0.006039855963486291,-0.00010071505144024189,-0.0024612555038172113,-0.0016767246604495226,-0.0012934111864602801
-0.6320368858224865,-0.033275788463565756,0.010801043618989353,0.00729480852961734,-0.011241925636396062,-0.012494422119536195,-0.014368615837546221,-0.0044586218275107364,-0.005066220474775946,-0.008608557687982889,-0.00032020401389908516,0.003875673899334849,0.0028621743263760806,0.0028380613925795173,0.002963677534517232
-0.6280614823855686,-0.03325338529921786,0.019490444008184095,0.017535229883690485,-0.0015364072626235653,0.0022138498643542942,-0.0026475958235848284,-0.0006266259983945234,-0.002904081562802586,-0.007186874140967327,-0.007598477862940701,-0.005444479846396359,-0.0027457644087727764,-0.0033721878214690287,-0.004148544583973131
-0.6235581444300567,-0.03277274896628972,0.018543572974022877,0.022812213572802647,0.009216876690926423,0.015506345441284175,0.013475715720549107,0.004013363507733648,0.007706694501896044,0.01389796230469089,0.008181710080689828,0.0031036466132391247,0.0020094832878100473,0.00299963451157066,0.004732146342823836
-0.6198697506030801,-0.03183334535374861,0.006520656185141416,0.019091243458982703,0.010944526906321533,0.011707241185578476,0.008800276308279833,0.00344061064414145,-0.003300660103109708,-0.0009375746082032059,-0.00011761714274372698,0.0019013927754416308,-0.0009821023985688234,-0.0021044437439186815,-0.004712827053022814
-0.6161551118045437,-0.029470178249870853,-0.011841981734466397,0.006826243187914228,0.0033612105961630724,-0.0044880046206738225,-0.00879715319844945,-0.001785150066176908,-0.006113336386579963,-0.013661380204926804,-0.007832865521010429,-0.00587128823912461,0.00025183818714452324,0.0014002952424158378,0.0041689993540564175
-0.6117606483181394,-0.02417578875334937,-0.029573074963218704,-0.008807458956414901,-0.006079449924344003,-0.013988026341134534,-0.013733709635912472,-0.004960045071008968,0.00714451957817332,0.009836289169904503,0.006656376008398348,0.00582247770307128,-0.00026670219654825956,-0.001449149337406028,-0.00316782499276066
-0.6067268973350802,-0.014924376917070757,-0.040288270909118414,-0.021660248572030742,-0.009790086302518982,-0.008003145338342463,2.8628541344636928e-05,-0.0016102349177676638,0.001274328558367306,0.007048650940778625,0.0015241664707266159,-0.0017193020315727809,0.0009890174892708955,0.0018292960923454124,0.0017429024692563059
-0.6011119222642267,-0.0014281763106525514,-0.039613928296079126,-0.02626563913121775,-0.0061556772345842245,0.005179558422608198,0.012273369456529544,0.005385605650332457,-0.010062093065265194,-0.01451645090430353,-0.007296777912511305,-0.0036591547899972794,-0.0019079307956174185,-0.0017750311775402057,5.303408744869373e-05
-0.5950598754712247,0.015593387640319065,-0.026695426915259248,-0.020207721972516992,0.00011589685167787215,0.010779983694502155,0.006055882205090688,0.005244436092876639,0.0038680581313596547,0.0027297168044554815,0.0045455778686754,0.006640169196047437,0.002351591728117959,0.0005510287912058445,-0.002072133120423618
-0.5896580615394759,0.034166321250515434,-0.005224697196538889,-0.006145579898604819,0.0030878520605544147,0.002710442988531718,-0.009416348267009472,-0.005175918586751648,0.009080259293711318,0.012283206903041462,0.0021415552852069165,-0.00530904114122895,-0.0019291835862850631,0.0016508706970504328,0.004018317527763915
-0.5855545721562326,0.05175823080172288,0.019369749014250558,0.010984474015914441,0.002434879542039356,-0.006938457584475977,-0.010420821404837343,-0.008231170120598475,-0.008394568743042402,-0.01022573494509165,-0.004547286429647067,0.0007551675237474253,0.0007753013414501207,-0.004014084464774897,-0.005486170406447169
-0.5824932619962438,0.06537243686276767,0.041779641393527106,0.024365378246520977,0.002479480441131335,-0.006405506093617767,0.005674353390384258,0.003635658089921882,-0.005154551532589808,-0.006054978523909819,0.0013277591192936875,0.003876706008292401,0.0005470725481047606,0.005736865451123497,0.00607902688506778
-0.5810453204675258,0.07197829366357628,0.05606275345388475,0.027485893811753547,0.004803330893302171,0.0008874221173931151,0.01359763526060581,0.009901213408674843,0.011265386068466275,0.013179880071901186,0.002007461091231792,-0.005982398544160794,-0.0013870656794312088,-0.0061761827429505705,-0.005567094521720449
-0.5819299040479404,0.07000042130280514,0.057714660661097233,0.020221821173907265,0.006115196014810318,0.00768960231167924,0.0006379273948696193,-0.00022438423147059546,0.0008409480223505191,-2.3111541723397355e-05,-0.0012311775754121686,0.00511408527794249,0.0013538364069022098,0.004956265660378579,0.003992490132071765
-0.5852046157535221,0.05948066351081198,0.045837412196666226,0.007305064441748952,0.002490618574179547,0.008284748079603737,-0.01261945348858026,-0.009890797309989308,-0.01159177061491831,-0.013279694647497146,-0.0009731452315295353,-0.0021086992790500052,-0.00047418110515144756,-0.0019519203875515533,-0.001660755812046715
-0.5900931290443924,0.04218145138240661,0.02386942162935356,-0.004119520798685081,-0.004982381075147081,0.003971641566980566,-0.004817372022632071,-0.0023461013070315614,0.004924117974398277,0.0073022178119993945,0.0005506448637082267,-0.0013093688240373858,-0.0008412486306391086,-0.0020859357350523646,-0.0008838523408508152
-0.5963792614578395,0.020763365213520433,-0.002842600528341563,-0.010158982169625914,-0.010722678148057765,-0.003203116070241512,0.010054539495454259,0.008480289862689139,0.00914092235581862,0.008763907625402145,0.0018718128961495335,0.003591041702614363,0.00202109541746462,0.005637912010478137,0.0029990990882171513
-0.6036532528193733,-0.0014565729541604496,-0.02774233952870852,-0.010519868885613832,-0.008761496304939168,-0.00854064718349015,0.0071841381797406395,0.004723333188108267,-0.010447980955150702,-0.011520583881557864,-0.0023650521839265136,-0.003999897627445855,-0.002621633922795832,-0.007197761556118742,-0.004148891988248519
-0.6104810123360959,-0.020873048368123783,-0.044171818636971456,-0.006773324090393718,0.0014203033025349733,-0.00572613694346982,-0.007438560392474334,-0.005434936656911512,-0.003930072034676565,-0.0015672910073988393,-0.00039338838863480006,0.0028536122061153728,0.0025147096259855338,0.006057280741954214,0.004103113679035971
-0.6170796566698191,-0.034697681674354476,-0.04995570345827156,-0.002269215618289613,0.011187869934636508,0.0032738963651333017,-0.011231249491456844,-0.006367136831250471,0.010872868438875085,0.011106793931773834,0.002322260294944246,-0.0007924826066919294,-0.001898195802614505,-0.0029737233669205653,-0.003012154331262183
-0.6237012740668059,-0.0414267618528973,-0.045520135009003,0.0004095154658053021,0.011516320630555587,0.00972593427692245,0.0023084570339355335,0.001830904939167864,-0.001522929118372407,-0.004397101369155364,-0.0006145892722137333,-0.0015202958618884812,0.0011508932176544904,-0.0007060220499767358,0.0013450404818376354
-0.6299955283523734,-0.041255240855839315,-0.03259939246306206,-6.012497918624025e-05,0.00177636921957602,0.0048013096704966046,0.01310763266520547,0.006173585177068609,-0.009022112578826477,-0.008623718543742248,-0.002308552314285099,0.003101385007387508,-0.0006651260648588858,0.0036730539253381233,0.00027253545685444687
-0.6355955074653558,-0.035688971258478495,-0.014211052894214584,-0.0023523183619204376,-0.00960504749905526,-0.007608657091960019,0.003925065274193301,0.0015820674660119542,0.005700716166926189,0.008862316548787297,0.002031882438580823,-0.0032352960343080997,0.0006875971501959819,-0.005103813605608755,-0.0012939600504965412
-0.640364612815381,-0.02705480782322589,0.005595941634192306,-0.003515524416295157,-0.012795288358498242,-0.013249885721567779,-0.012730344090921802,-0.004849720283070155,0.004543520454117727,0.00424893280102792,0.001175350510329006,0.0018075946322442295,-0.0012328838437172744,0.00458236018427757,0.0014325054439732659
-0.6437404202009376,-0.018177867734660166,0.02295457886136702,-0.0022094773216635505,-0.005192367802563439,-0.0052102379153505934,-0.011435084396640987,-0.005025782424591378,-0.00854408140787757,-0.01183935768364896,-0.002937526816908278,0.0005093280688036826,0.00208079512518425,-0.0023893719828490183,-0.0007481055843656786
-0.6377260787392424,-0.016809804706271494,0.04570506461102372,-0.015349201038385446,0.016066744916179532,-0.014733538582770933,0.0231677558122929,-0.00895129251358399,0.017634920262073504,-0.008455577042074343,0.0061644715923582245,-0.0061871215704746565,-0.002494469863479408,0.001229833308784124,-0.0008278400167886101
-0.6281553092125685,-0.02503622627232236,0.06366375738655033,-0.03069927486072178,0.027947471995791496,-0.002463483667468235,0.01890546989727353,0.017959410748266052,-0.017763719817333858,0.03815594669717934,-0.016641123571707057,0.018485185334692893,0.0008077596082809634,-0.004397147500406368,0.004027396499302917
