TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.0344067,0.057984773,,,,,,
0.04141,0.0739721,,,,,,
0.120848,0.08789117,,,,,,
0.0469083,0.06314877,,,,,,
0.0479817,0.04649609,,,,,,
0.044755,0.04111755,,,,,,
0.0416967,0.03573779,,,,,,
0.0416467,0.03379858,,,,,,
0.0406867,0.027717825,,,,,,
0.039445,0.04797046,,,,,,
0.0653217,0.07215108,,,,,,
0.060105,0.06637149,,,,,,
0.049769998,0.046143685,,,,,,
0.07253999,0.05464993,,,,,,
0.073313296,0.07700801,,,,,,
0.070779994,0.07358945,,,,,,
0.0678933,0.057399463,,,,,,
0.06781,0.054667745,,,,,,
0.0506383,0.05972756,,,,,,
0.0388433,0.03884984,,,,,,
0.02261,0.034106348,,,,,,
0.02428,0.02635641,,,,,,
0.05336,0.04607505,,,,,,
0.0569867,0.081102006,,,,,,
0.0552683,0.06555094,,,,,,
0.02738,0.047297634,,,,,,
0.024079999,0.02522258,,,,,,
0.02496,0.03660187,,,,,,
0.024205,0.022630239,,,,,,
0.023311699,0.02014041,,,,,,
0.02131,0.018641435,,,,,,
0.035283297,0.030566696,,,,,,
0.0520967,0.03332961,,,,,,
0.0268083,0.021621613,,,,,,
0.028193299,0.024356898,,,,,,
0.057441697,0.08903693,,,,,,
0.204192,0.15185875,,,,,,
0.21292801,0.16179761,,,,,,
0.161613,0.1363159,,,,,,
0.158187,0.14434662,,,,,,
0.115665,0.11663376,,,,,,
0.0705783,0.08105028,,,,,,
0.0775117,0.066249296,,,,,,
0.068785,0.069574594,,,,,,
0.0717517,0.050987188,,,,,,
0.0499217,0.058754448,,,,,,
0.06616829,0.060228147,,,,,,
0.17747802,0.09543618,,,,,,
0.086748295,0.09067906,,,,,,
0.0995833,0.10652637,,,,,,
0.0797483,0.105681255,,,,,,
0.081955,0.09558397,,,,,,
0.060685,0.0712062,,,,,,
0.0596483,0.05445899,,,,,,
0.0608733,0.0627131,,,,,,
0.0612783,0.047110125,,,,,,
0.0336633,0.0478552,,,,,,
0.0408017,0.034442995,,,,,,
0.0429617,0.030951275,,,,,,
0.0402633,0.041745834,,,,,,
0.0465067,0.047964368,,,,,,
0.0555133,0.0539976,,,,,,
0.0498833,0.052451424,,,,,,
0.048214998,0.05052171,,,,,,
0.06995,0.057346657,,,,,,
0.070934996,0.06482561,,,,,,
0.056253303,0.0549845,,,,,,
0.06187,0.04819484,,,,,,
0.048715,0.050814074,,,,,,
0.0571017,0.048077025,,,,,,
0.0594933,0.061102804,,,,,,
0.05799,0.06316452,,,,,,
0.0583567,0.058830403,,,,,,
0.057465,0.061625294,,,,,,
0.0561467,0.077886045,,,,,,
0.0972833,0.09720392,,,,,,
0.049205,0.07226472,,,,,,
0.0437167,0.047652934,,,,,,
0.047133297,0.040774446,,,,,,
0.042718302,0.037961468,,,,,,
0.0495083,0.044807673,,,,,,
0.069785,0.05351095,,,,,,
0.0718333,0.056760546,,,,,,
0.0632083,0.05803231,,,,,,
0.073704995,0.068566255,,,,,,
0.078725,0.073523544,,,,,,
0.079803295,0.091288984,,,,,,
0.13940501,0.14050809,,,,,,
0.14459299,0.14900507,,,,,,
0.093441695,0.09957284,,,,,,
0.054494996,0.07014577,,,,,,
0.051425,0.049529966,,,,,,
0.0418417,0.054054353,,,,,,
0.0450433,0.044276915,,,,,,
0.051565,0.054617055,,,,,,
0.0388417,0.04650456,,,,,,
0.0377817,0.040951516,,,,,,
0.04217,0.04037124,,,,,,
0.042371698,0.039018847,,,,,,
0.038383298,0.041673724,,,,,,
0.0379333,0.047526214,,,,,,
0.0412167,0.04749769,,,,,,
0.043420002,0.04097005,,,,,,
0.0426917,0.042238303,,,,,,
0.0425133,0.0416448,,,,,,
0.04496,0.040248528,,,,,,
0.0441867,0.042516384,,,,,,
0.0359367,0.042943884,,,,,,
0.0364667,0.031612273,,,,,,
0.036145,0.039022017,,,,,,
0.0360433,0.036097202,,,,,,
0.035725,0.03469054,,,,,,
0.0361517,0.0354287,,,,,,
0.0422917,0.03731942,,,,,,
0.0419833,0.045766752,,,,,,
0.0367633,0.035025828,,,,,,
0.0366833,0.031783715,,,,,,
0.036215,0.03881181,,,,,,
