TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.0678933,0.07045691,,,,,,
0.06781,0.065819226,,,,,,
0.0506383,0.047099728,,,,,,
0.0388433,0.03964254,,,,,,
0.022610001,0.020888908,,,,,,
0.02428,0.019978503,,,,,,
0.053359997,0.051168438,,,,,,
0.0569867,0.054682646,,,,,,
0.0552683,0.055579986,,,,,,
0.02738,0.031513695,,,,,,
0.024079999,0.026111094,,,,,,
0.02496,0.024336746,,,,,,
0.024205,0.01716928,,,,,,
0.023311699,0.01575662,,,,,,
0.02131,0.016249059,,,,,,
0.0352833,0.031083927,,,,,,
0.0520967,0.054735053,,,,,,
0.0268083,0.026962793,,,,,,
0.0281933,0.025681958,,,,,,
0.057441693,0.06845146,,,,,,
0.20419201,0.22224241,,,,,,
0.212928,0.21940115,,,,,,
0.16161299,0.16008887,,,,,,
0.15818702,0.15760176,,,,,,
0.115665,0.11711749,,,,,,
0.07057829,0.065935805,,,,,,
0.077511705,0.069251016,,,,,,
0.068785,0.061297916,,,,,,
0.0717517,0.07277131,,,,,,
0.0499217,0.040483885,,,,,,
0.06616829,0.07261619,,,,,,
0.177478,0.17218637,,,,,,
0.086748295,0.08190935,,,,,,
0.0995833,0.101151966,,,,,,
0.0797483,0.087155044,,,,,,
0.081955,0.08171564,,,,,,
0.060685005,0.062091887,,,,,,
0.0596483,0.05575182,,,,,,
0.060873296,0.058445215,,,,,,
0.0612783,0.059482414,,,,,,
0.033663303,0.029284451,,,,,,
0.0408017,0.037293483,,,,,,
0.042961698,0.040768154,,,,,,
0.0402633,0.040182993,,,,,,
0.0465067,0.04366379,,,,,,
0.0555133,0.054176446,,,,,,
0.0498833,0.04632819,,,,,,
0.048215,0.050739832,,,,,,
0.06995,0.07052569,,,,,,
0.070934996,0.07017378,,,,,,
0.056253303,0.059220884,,,,,,
0.06187,0.06089875,,,,,,
0.048715,0.04947712,,,,,,
0.0571017,0.055406913,,,,,,
0.0594933,0.05945614,,,,,,
0.05799,0.057637833,,,,,,
0.058356702,0.058329865,,,,,,
0.057465,0.0556493,,,,,,
0.056146696,0.057791445,,,,,,
0.0972833,0.10013599,,,,,,
0.049205005,0.052753776,,,,,,
0.043716703,0.04515098,,,,,,
0.047133297,0.04654149,,,,,,
0.0427183,0.039723456,,,,,,
0.049508303,0.047271755,,,,,,
0.069785,0.06784699,,,,,,
0.0718333,0.06982188,,,,,,
0.063208304,0.06465156,,,,,,
0.073704995,0.07586991,,,,,,
0.078724995,0.081308186,,,,,,
0.0798033,0.08439959,,,,,,
0.13940501,0.14800489,,,,,,
0.14459299,0.15062134,,,,,,
0.09344169,0.0961244,,,,,,
0.054495003,0.056254048,,,,,,
0.051425003,0.051152352,,,,,,
0.0418417,0.03807816,,,,,,
0.0450433,0.040752914,,,,,,
0.051565,0.047409773,,,,,,
0.0388417,0.036357574,,,,,,
0.037781704,0.035787925,,,,,,
0.042170003,0.04187468,,,,,,
0.0423717,0.04067331,,,,,,
0.0383833,0.037997205,,,,,,
0.0379333,0.03776952,,,,,,
0.0412167,0.04201861,,,,,,
0.043420002,0.043021135,,,,,,
0.0426917,0.04316255,,,,,,
0.0425133,0.041380223,,,,,,
0.04496,0.044261396,,,,,,
0.0441867,0.045255903,,,,,,
0.0359367,0.035773918,,,,,,
0.0364667,0.03694887,,,,,,
0.036145,0.035062816,,,,,,
0.0360433,0.035408538,,,,,,
0.035725,0.035369236,,,,,,
0.0361517,0.035926633,,,,,,
0.0422917,0.042252164,,,,,,
0.0419833,0.04105479,,,,,,
0.0367633,0.036472842,,,,,,
0.0366833,0.03672728,,,,,,
0.036215,0.036403637,,,,,,
0.036645,0.036075052,,,,,,
0.036993302,0.036891412,,,,,,
0.037175,0.03685743,,,,,,
0.03731,0.03719856,,,,,,
0.046455,0.045756247,,,,,,
0.043640003,0.04146953,,,,,,
0.043135,0.0511547,,,,,,
0.0427417,0.04352807,,,,,,
0.04287,0.04183808,,,,,,
0.04295,0.03280211,,,,,,
0.036913298,0.033819456,,,,,,
0.03839,0.039524555,,,,,,
0.048243295,0.050489627,,,,,,
0.0415883,0.038520306,,,,,,
0.0404833,0.03872287,,,,,,
0.0337817,0.033815566,,,,,,
0.026266702,0.030099649,,,,,,
0.077918306,0.084366925,,,,,,
0.20634298,0.22577718,,,,,,
0.16911002,0.17816289,,,,,,
0.023434997,0.025547061,,,,,,
0.023444999,0.020972298,,,,,,
0.023391701,0.025076726,,,,,,
0.027861701,0.022722226,,,,,,
0.029690001,0.022383047,,,,,,
0.029424997,0.033957303,,,,,,
0.029438302,0.020191887,,,,,,
0.027221702,0.028737891,,,,,,
0.025908306,0.01917801,,,,,,
0.05741499,0.06765144,,,,,,
0.20190002,0.21239248,,,,,,
0.202197,0.21829493,,,,,,
0.201772,0.20822394,,,,,,
0.019566698,0.027701937,,,,,,
0.017425,0.019237738,,,,,,
0.020035,0.017576173,,,,,,
0.01765,0.008448096,,,,,,
0.015256701,0.0100949425,,,,,,
0.0151833,0.012967106,,,,,,
0.015256703,0.0109420605,,,,,,
0.015298301,0.015372373,,,,,,
0.017265005,0.014355434,,,,,,
0.01513,0.016165491,,,,,,
0.015155001,0.014527036,,,,,,
0.017348299,0.019867843,,,,,,
0.0201233,0.020470548,,,,,,
0.020091701,0.021564739,,,,,,
0.0200517,0.018501032,,,,,,
0.02007,0.018917236,,,,,,
0.0200883,0.01973036,,,,,,
0.017613301,0.016291652,,,,,,
