TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.0213067,0.026144639,,,,,,
0.021315001,0.033114396,,,,,,
0.0594067,0.071755305,,,,,,
0.121493,0.101843275,,,,,,
0.059405,0.11028584,,,,,,
0.136555,0.0699683,,,,,,
0.050584998,0.07231749,,,,,,
0.112777,0.06746017,,,,,,
0.020610001,0.060675893,,,,,,
0.019030001,0.040759776,,,,,,
0.0246567,0.016615687,,,,,,
0.022111699,0.012104462,,,,,,
0.0206383,0.0075932364,,,,,,
0.02126,0.02029766,,,,,,
0.028235001,0.044004142,,,,,,
0.0335883,0.044235237,,,,,,
0.0334967,0.030756071,,,,,,
0.0331083,0.019040126,,,,,,
0.032775,0.027545871,,,,,,
0.03453,0.030440465,,,,,,
0.0341767,0.03370304,,,,,,
0.0410283,0.031679325,,,,,,
0.0375533,0.06440324,,,,,,
0.0342033,0.027194045,,,,,,
0.0357367,0.03619813,,,,,,
0.034265,0.033299834,,,,,,
0.0350133,0.033209577,,,,,,
0.0370567,0.045804415,,,,,,
0.03698,0.040030975,,,,,,
0.0349983,0.038272582,,,,,,
0.110105,0.09924162,,,,,,
0.048601698,0.075729996,,,,,,
0.060753297,0.043581795,,,,,,
0.0604367,0.033728972,,,,,,
0.0568267,0.049426027,,,,,,
0.0564033,0.061755553,,,,,,
0.10965499,0.074831724,,,,,,
0.0334183,0.040360603,,,,,,
0.01988,0.05506453,,,,,,
0.025895,0.036135383,,,,,,
0.0175017,0.041829538,,,,,,
0.017485,0.015856912,,,,,,
0.0174633,0.020543538,,,,,,
0.0174033,0.026611868,,,,,,
0.017409999,0.014785752,,,,,,
0.0174633,0.018857738,,,,,,
0.022033297,0.025077252,,,,,,
0.02223,0.035695024,,,,,,
0.018085001,0.024024377,,,,,,
0.0187633,0.017829122,,,,,,
0.018285,0.019851873,,,,,,
0.01808,0.021430844,,,,,,
0.0180117,0.024109272,,,,,,
0.020986699,0.019910859,,,,,,
0.0216567,0.024351185,,,,,,
0.024443299,0.017410124,,,,,,
0.027483301,0.037725408,,,,,,
0.027510002,0.03957559,,,,,,
0.027113298,0.030075135,,,,,,
0.024755001,0.029299453,,,,,,
0.0235983,0.02583609,,,,,,
0.14293301,0.148935,,,,,,
0.136355,0.098330155,,,,,,
0.057894997,0.0775242,,,,,,
0.0562183,0.038445774,,,,,,
0.055838298,0.06973725,,,,,,
0.0551967,0.048365034,,,,,,
0.057758298,0.048294853,,,,,,
0.061491698,0.053708635,,,,,,
0.06094,0.055529203,,,,,,
0.0527517,0.050963834,,,,,,
0.0387567,0.042890407,,,,,,
0.03984,0.031429462,,,,,,
0.0539767,0.05400891,,,,,,
0.0671833,0.075190805,,,,,,
0.057878297,0.056849092,,,,,,
0.0591183,0.07509309,,,,,,
0.050419997,0.06966609,,,,,,
0.041215,0.042063456,,,,,,
0.041598298,0.05423951,,,,,,
0.048706703,0.0588302,,,,,,
0.0530683,0.05126233,,,,,,
0.051681697,0.04791958,,,,,,
0.0470633,0.046667814,,,,,,
0.0482983,0.051719304,,,,,,
0.044565,0.060669784,,,,,,
0.0466767,0.046750944,,,,,,
0.165163,0.17577893,,,,,,
0.0572183,0.12137342,,,,,,
0.064123295,0.04822916,,,,,,
0.0605183,0.053174138,,,,,,
0.046338297,0.056463353,,,,,,
0.0531733,0.09271632,,,,,,
0.05007,0.05206251,,,,,,
0.0502033,0.038786057,,,,,,
0.0492917,0.047374357,,,,,,
0.0499583,0.04464683,,,,,,
0.0437567,0.04318735,,,,,,
0.0437283,0.033019412,,,,,,
0.0431967,0.041421674,,,,,,
0.0437317,0.0409027,,,,,,
0.0437083,0.04421345,,,,,,
0.043635,0.04581489,,,,,,
0.0425817,0.041790307,,,,,,
0.043985,0.04351824,,,,,,
0.043738298,0.044511415,,,,,,
0.0473867,0.039620765,,,,,,
0.0363617,0.044762067,,,,,,
0.03675,0.03888561,,,,,,
0.0375517,0.039523736,,,,,,
0.052781697,0.041921448,,,,,,
0.0434967,0.054000065,,,,,,
0.0428683,0.038623165,,,,,,
0.04179,0.0365491,,,,,,
0.042566698,0.041887417,,,,,,
0.0432017,0.042581435,,,,,,
0.042875,0.041840542,,,,,,
0.0376183,0.041053645,,,,,,
0.03679,0.03921479,,,,,,
0.03639,0.040358458,,,,,,
0.03615,0.039643504,,,,,,
0.0357233,0.035869848,,,,,,
0.034955,0.0368166,,,,,,
0.0358967,0.04068423,,,,,,
0.0411467,0.036958188,,,,,,
0.0401217,0.037791066,,,,,,
0.0308917,0.036935486,,,,,,
0.02754,0.029606892,,,,,,
0.0157133,0.034003954,,,,,,
0.0306833,0.018198352,,,,,,
0.028635,0.028228218,,,,,,
0.015021702,0.02117355,,,,,,
0.014969999,0.01451038,,,,,,
0.01775,0.01777793,,,,,,
0.0217233,0.017027745,,,,,,
0.0248133,0.02255799,,,,,,
0.0224833,0.021148736,,,,,,
0.022136701,0.019507095,,,,,,
0.0195683,0.022098359,,,,,,
