TRUES,PREDS,MAE,MSE,RMSE,MAPE,MSPE,R2
0.028744143771037824,0.0310844454555009,0.0031180562244857487,4.4617281893392055e-05,0.006679616897202418,0.0673248253357409,0.020427971533157004,0.9564232380636579
0.016705178032594404,0.01795556541534085,,,,,,
0.014528299828687818,0.014149198493359605,,,,,,
0.014578300012052302,0.015111054865594959,,,,,,
0.01697499998801006,0.01655578226050142,,,,,,
0.015603299852785177,0.01566589106430876,,,,,,
0.014336699896319787,0.014303772874484248,,,,,,
0.01702830011993132,0.01589416719065186,,,,,,
0.016475000204921646,0.016980815348983068,,,,,,
0.019655000298871364,0.019535937130160455,,,,,,
0.02122170014103459,0.020394590030754278,,,,,,
0.014405000131224012,0.017218011868933847,,,,,,
0.01536830001056472,0.016221876004184916,,,,,,
0.03919169982341587,0.031339261806327186,,,,,,
0.05262499968008655,0.05105306289045148,,,,,,
0.04995829968091284,0.04822947431753964,,,,,,
0.04991499953534549,0.04500292666268411,,,,,,
0.03909999985164269,0.04198148796814453,,,,,,
0.05820170014576169,0.04998645459589769,,,,,,
0.04615830012694629,0.04869394811037828,,,,,,
0.044981700362139825,0.04380363991828007,,,,,,
0.04586670029669602,0.043636283369665935,,,,,,
0.039168300154659184,0.042494818788236285,,,,,,
0.039196699822621854,0.03964926082052015,,,,,,
0.038346699782417414,0.03927984569122673,,,,,,
0.02891830005051933,0.0300467161917818,,,,,,
0.025821700114981097,0.02595342731296049,,,,,,
0.026120000172269286,0.026119370443677126,,,,,,
0.022380000210406363,0.023399574371347463,,,,,,
0.022663299999687934,0.0233548339946829,,,,,,
0.02107499992015882,0.022486344262334645,,,,,,
0.022371699984135608,0.022193179398276114,,,,,,
0.02230500008345096,0.022972112121842365,,,,,,
0.025189999973995236,0.023987087072139018,,,,,,
0.02423829993599661,0.024646725705512372,,,,,,
0.021708299902857397,0.02181328996854537,,,,,,
0.019121699891717664,0.01988008790143169,,,,,,
0.01906999990899783,0.01857305895136096,,,,,,
0.01732669987609508,0.017622611060822357,,,,,,
0.015548300048772761,0.015920260632137563,,,,,,
0.015543300091198774,0.015428216831937357,,,,,,
0.015571699904460636,0.015846046992315958,,,,,,
0.014346699692221167,0.014819882473929534,,,,,,
0.014353299668930744,0.014402805101339795,,,,,,
0.014264999639403211,0.018186650340586863,,,,,,
0.01953500037750237,0.0374361717177762,,,,,,
0.14312199900764663,0.11114110918382342,,,,,,
0.026611699260001148,0.028285451588703353,,,,,,
0.017098300512983014,0.019531835545950928,,,,,,
0.040968300116084086,0.038688215723946234,,,,,,
0.09850169979773185,0.09262531600498464,,,,,,
0.04253169934425155,0.044507928934401385,,,,,,
0.04220329987754394,0.042252164323151944,,,,,,
0.04224169991327553,0.04296526952895461,,,,,,
0.041649999833313606,0.04326137588708381,,,,,,
0.028248300026979485,0.03519199957755814,,,,,,
0.02439829994743548,0.026394788457550115,,,,,,
0.022556700005899048,0.02238693266025534,,,,,,
0.022518300026421308,0.022771270454881642,,,,,,
0.027464999878515937,0.027968764031360366,,,,,,
0.027496699831421025,0.028194875542376815,,,,,,
0.02501169987991155,0.024779615733162997,,,,,,
0.024981699900086293,0.02408783799911761,,,,,,
0.02458499988075012,0.02501412101137418,,,,,,
0.0244749999406694,0.024684772973499875,,,,,,
0.024388300029188622,0.024269676045450005,,,,,,
0.024544999969513575,0.024284152785154035,,,,,,
0.024666699854638756,0.024617885460325138,,,,,,
0.025478299856373732,0.025521923753334036,,,,,,
0.02955329994961444,0.028617036093525193,,,,,,
0.031803299962355466,0.03175190138595594,,,,,,
0.028266700006825414,0.028145793239004645,,,,,,
0.03062170000639986,0.0294089336709324,,,,,,
0.031521699991090564,0.03129935853619381,,,,,,
0.03127999998863762,0.03093761629501301,,,,,,
0.031328299987416236,0.030670711573072475,,,,,,
